route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,direction_name,non_revenue_trip,bikes_allowed
vilnius_expressbus_5G,429385,A5G-13-1-241012-ba-0840,"Pašilaičiai",1,A5G-13-1-241012-2286199,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-14-1-241012-ba-0850,"Pašilaičiai",1,A5G-14-1-241012-2286200,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-02-1-241012-ba-0900,"Pašilaičiai",1,A5G-02-1-241012-2286189,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-0910,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-04-1-241012-ba-0920,"Pašilaičiai",1,A5G-04-1-241012-2286194,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-0930,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-06-1-241012-ba-0930,"Pašilaičiai",1,A5G-06-1-241012-2286195,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-08-1-241012-ba-0940,"Pašilaičiai",1,A5G-08-1-241012-2286196,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-0950,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-10-1-241012-ba-0950,"Pašilaičiai",1,A5G-10-1-241012-2286197,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1000,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1010,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1030,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1040,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1050,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1100,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-1110,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1130,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1140,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1200,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1210,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1220,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1230,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-1250,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1300,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1310,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1330,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1340,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1350,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1410,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-1420,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1430,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1450,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1500,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1510,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1530,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-02-1-241012-ba-1540,"Pašilaičiai",1,A5G-02-1-241012-2286189,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1540,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-13-1-241012-ba-1550,"Pašilaičiai",1,A5G-13-1-241012-2286199,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-1600,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1610,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-04-1-241012-ba-1610,"Pašilaičiai",1,A5G-04-1-241012-2286194,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-14-1-241012-ba-1620,"Pašilaičiai",1,A5G-14-1-241012-2286200,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1630,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-06-1-241012-ba-1630,"Pašilaičiai",1,A5G-06-1-241012-2286195,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-08-1-241012-ba-1640,"Pašilaičiai",1,A5G-08-1-241012-2286196,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1650,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-10-1-241012-ba-1650,"Pašilaičiai",1,A5G-10-1-241012-2286197,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1700,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1710,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-02-1-241012-ba-1720,"Pašilaičiai",1,A5G-02-1-241012-2286189,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1730,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-13-1-241012-ba-1740,"Pašilaičiai",1,A5G-13-1-241012-2286199,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-1740,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-1750,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-04-1-241012-ba-1800,"Pašilaičiai",1,A5G-04-1-241012-2286194,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-1810,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-14-1-241012-ba-1820,"Pašilaičiai",1,A5G-14-1-241012-2286200,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-06-1-241012-ba-1830,"Pašilaičiai",1,A5G-06-1-241012-2286195,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-08-1-241012-ba-1840,"Pašilaičiai",1,A5G-08-1-241012-2286196,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-10-1-241012-ba-1850,"Pašilaičiai",1,A5G-10-1-241012-2286197,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-1910,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-1920,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-1940,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-1950,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-2000,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-2010,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-2030,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-2040,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-2050,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-2100,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-2110,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-2130,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-2140,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-07-1-241012-ba-2150,"Pašilaičiai",1,A5G-07-1-241012-2286190,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-09-1-241012-ba-2210,"Pašilaičiai",1,A5G-09-1-241012-2286193,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-01-1-241012-ba-2220,"Pašilaičiai",1,A5G-01-1-241012-2286187,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-11-1-241012-ba-2230,"Pašilaičiai",1,A5G-11-1-241012-2286188,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,429385,A5G-03-1-241012-ba-2240,"Pašilaičiai",1,A5G-03-1-241012-2286191,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-12-1-241012-ba-2300,"Pašilaičiai",1,A5G-12-1-241012-2286198,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,429385,A5G-05-1-241012-ba-2310,"Pašilaičiai",1,A5G-05-1-241012-2286192,vilnius_expressbus_5G_b-a,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-0530,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-0540,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-0550,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-0610,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-0620,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-0640,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-0650,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-0700,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-0720,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-0730,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-0740,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-0800,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-0820,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-0830,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-06-6-250412-ba-0900,"Pašilaičiai",1,A5G-06-6-250412-2389645,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-0910,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-0930,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-0940,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-1000,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-02-6-250412-ba-1010,"Pašilaičiai",1,A5G-02-6-250412-2389647,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-1020,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-06-6-250412-ba-1030,"Pašilaičiai",1,A5G-06-6-250412-2389645,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-1040,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-1050,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-1100,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-1120,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-1130,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-02-6-250412-ba-1140,"Pašilaičiai",1,A5G-02-6-250412-2389647,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-1150,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-06-6-250412-ba-1200,"Pašilaičiai",1,A5G-06-6-250412-2389645,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-1210,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-1220,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-1240,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-1250,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-1300,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-02-6-250412-ba-1310,"Pašilaičiai",1,A5G-02-6-250412-2389647,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-1320,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-1340,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-1350,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-06-6-250412-ba-1400,"Pašilaičiai",1,A5G-06-6-250412-2389645,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-04-6-250412-ba-1410,"Pašilaičiai",1,A5G-04-6-250412-2389646,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-05-6-250412-ba-1430,"Pašilaičiai",1,A5G-05-6-250412-2389649,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-08-6-250412-ba-1440,"Pašilaičiai",1,A5G-08-6-250412-2389651,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-01-6-250412-ba-1500,"Pašilaičiai",1,A5G-01-6-250412-2389644,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,1
vilnius_expressbus_5G,447706,A5G-07-6-250412-ba-1510,"Pašilaičiai",1,A5G-07-6-250412-2389650,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-02-6-250412-ba-1520,"Pašilaičiai",1,A5G-02-6-250412-2389647,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
vilnius_expressbus_5G,447706,A5G-03-6-250412-ba-1520,"Pašilaičiai",1,A5G-03-6-250412-2389648,vilnius_expressbus_5G_b-a_67,1,"Saulėtekis–Ozo g.–Pašilaičiai",0,0
